what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1262818830609
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818831250
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818892390
activated,editor,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui.internal.editor.AntEditor,1262818894531
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818904562
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818905437
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818909546
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818912093
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1262818915843
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262818916031
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262818916234
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1262818934937
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PropertiesFileEditor,1262818940718
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262818942781
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PropertiesFileEditor,1262818944093
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262818945687
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PropertiesFileEditor,1262818976437
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262818979359
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1262818997281
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818999640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818999640
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262818999781
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262819007171
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262819014515
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1262819017265
